Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
2026,Hamilcar Rashed Jr.,NYJ,6,24,LB,LB324,null,null,null,null,null,2012
2027,Ronnie Perkins,NE,14,23,LB,LB325,null,null,null,null,null,2013
2028,Buddy Johnson,PIT,7,23,LB,LB326,1285,1285,1285,1285,2014,2014
2029,Jamar Johnson,DEN,11,23,S,DB462,2003,2003,2003,1696,2015,2015
2030,Riley Patterson,MIN,7,24,K,K50,550,550,550,489,732,2016
2031,Patrick Johnson,PHI,14,23,LB,LB327,1303,1303,1303,1303,2017,2017
2032,Ernest Jones,LAR,11,23,LB,LB328,590,590,590,489,1779,2018
2033,Naquan Jones,TEN,13,24,DT,DL368,1275,1275,1275,1275,2019,2019
2034,Odafe Oweh,BAL,8,24,OLB,LB329,1060,1060,1060,1060,2020,2020
2035,Levi Onwuzurike,DET,9,24,DL,DL369,1188,1188,1188,1188,2021,2021
2036,Azeez Ojulari,NYG,10,22,OLB,LB330,916,916,916,916,2022,2022
2037,Amen Ogbongbemiga,LAC,7,24,LB,LB331,915,915,915,915,2023,2023
2038,Osa Odighizuwa,DAL,7,24,DT,DL370,1293,1293,1293,1293,2024,2024
2039,Dayo Odeyingbo,IND,14,23,DE,DL371,1824,1824,1824,1672,2025,2025
2040,Tre Norwood,PIT,7,23,DB,DB463,1455,1455,1455,1455,2026,2026
2041,Daviyon Nixon,CAR,13,24,DT,DL372,1822,1822,1822,1674,2027,2027
2042,Greg Newsome II,CLE,13,22,CB,DB464,927,927,927,927,2028,2028
2043,Hamsah Nasirildeen,NYJ,6,23,LB,LB332,947,947,947,947,2029,2029
2044,Israel Mukuamu,DAL,7,23,S,DB465,960,960,960,960,2030,2030
2045,Dylan Moses,JAX,7,24,LB,LB333,null,null,null,null,null,2031
2046,Elijah Molden,TEN,13,23,CB,DB466,891,891,891,891,2032,2032
2047,Forrest Merrill,LAC,7,26,DL,DL373,null,null,null,null,null,2033
2048,Patrick Jones II,MIN,7,24,OLB,LB334,1302,1302,1302,1302,2034,2034
2049,Joshua Kaindoh,KC,12,23,DE,DL374,1042,1042,1042,1042,2035,2035
2050,Malcolm Koonce,LV,8,24,DE,DL375,1242,1242,1242,1242,2036,2036
2051,Richard LeCounte III,CLE,13,24,S,DB467,1351,1351,1351,1351,2037,2037
2052,Deommodore Lenoir,SF,6,23,DB,DB468,1810,1810,1810,1684,2038,2038
2053,Jonathan Marshall,NYJ,6,25,DL,DL376,1052,1052,1052,1052,2039,2039
2054,Ben Mason,BAL,8,23,FB,RB202,null,null,null,null,null,2040
2055,Isaiah McDuffie,GB,13,23,LB,LB335,959,959,959,959,2041,2041
2056,Cameron McGrone,NE,14,22,LB,LB336,1533,1533,1533,1533,2042,2042
2057,Alim McNeill,DET,9,22,DL,DL377,904,904,904,904,2043,2043
2058,Zech McPhearson,PHI,14,24,CB,DB469,1542,1542,1542,1542,2044,2044
2059,Ifeatu Melifonwu,DET,9,23,S,DB470,2001,2001,2001,1724,2045,2045
2060,J.T. Ibe,CAR,13,26,S,DB471,null,null,null,null,null,2046
2061,Boogie Basham,BUF,7,25,DE,DL378,1475,1475,1475,1475,2047,2047
2062,Isaiahh Loudermilk,PIT,7,25,DT,DL379,956,956,956,956,2048,2048
2063,Nate Hobbs,LV,8,23,CB,DB472,1272,1272,1272,1272,2049,2049
2064,Jason Pinnock,NYJ,6,23,S,DB473,1849,1849,1849,1693,2050,2050
2065,Shemar Jean-Charles,GB,13,24,CB,DB474,1389,1389,1389,1389,2051,2051
2066,Adetokunbo Ogundeji,ATL,6,24,OLB,LB337,917,917,917,917,2052,2052
2067,Avery Williams,ATL,6,24,RB,RB203,2060,2060,2060,1731,2060,2053
2068,Nick Niemann,LAC,7,25,LB,LB338,1280,1280,1280,1280,2054,2054
2069,Roy Lopez,HOU,10,25,DL,DL380,1352,1352,1352,1352,2055,2055
2070,Tay Gowan,ARI,12,24,CB,DB475,1433,1433,1433,1433,2056,2056
2071,Phil Hoskins,CAR,13,25,DT,DL381,1301,1301,1301,1301,2057,2057
2072,Chris Garrett,LAR,11,24,OLB,LB339,633,633,633,533,1818,2058
2073,Marcus Murphy,ATL,6,24,S,DB476,null,null,null,null,null,2059
2074,JR Pace,ATL,6,24,S,DB477,null,null,null,null,null,2060
2075,Augustus Contressa,TB,9,null,S,DB478,null,null,null,null,null,2061
2076,Sam Kamara,CHI,10,24,LB,LB340,1391,1391,1391,1391,2062,2062
2077,Caleb Johnson,CHI,10,24,LB,LB341,1519,1519,1519,1519,2063,2063
2078,AJ Parker,DET,9,24,CB,DB479,1966,1966,1966,1731,2064,2064
2079,Jack Heflin,GB,13,24,DL,DL382,1018,1018,1018,1018,2065,2065
2080,Devon Key,KC,12,24,DB,DB480,1980,1980,1980,1733,2066,2066
2081,Max Richardson,LV,8,24,LB,LB342,null,null,null,null,null,2067
2082,Kenny Randall,JAX,7,27,DT,DL383,null,null,null,null,null,2068
2083,Corey Straughter,JAX,7,24,CB,DB481,null,null,null,null,null,2069
2084,Lamont Wade,PIT,7,23,S,DB482,null,null,null,null,null,2070
2085,Calvin Bundage,PIT,7,24,LB,LB343,null,null,null,null,null,2071
2086,B.J. Emmons,LV,8,25,RB,RB204,null,null,null,null,null,2072
2087,Jon Rhattigan,SEA,9,23,LB,LB344,1071,1071,1071,1071,2073,2073
2088,Leighton McCarthy,TB,9,26,LB,LB345,null,null,null,null,null,2074
2089,Carlo Kemp,GB,13,24,OLB,LB346,null,null,null,null,null,2075
2090,Ben DeLuca,LAC,7,24,DB,DB483,1187,1187,1187,1187,2076,2076
2091,Josiah Bronson,NO,6,25,DT,DL384,null,null,null,null,null,2077
2092,Alani Pututau,ATL,6,27,DE,DL385,null,null,null,null,null,2078
2093,Xavier Kelly,BAL,8,25,DT,DL386,null,null,null,null,null,2079
2094,Tariq Thompson,BUF,7,23,S,DB484,null,null,null,null,null,2080
2095,Nick McCloud,BUF,7,24,CB,DB485,1586,1586,1586,1586,2081,2081
2096,Darius Hodge,CIN,10,24,LB,LB347,1789,1789,1789,1707,2082,2082
2097,Andre Mintze,DEN,11,24,OLB,LB348,null,null,null,null,null,2083
2098,Donovan Stiner,PIT,7,23,S,DB486,1587,1587,1587,1587,2084,2084
2099,Tyler Coyle,DAL,7,24,S,DB487,1589,1589,1589,1589,2085,2085
2100,Curtis Robinson,DEN,11,24,LB,LB349,null,null,null,null,null,2086
2101,Mac McCain III,PHI,14,24,CB,DB488,null,null,null,null,null,2087
2102,Raymond Johnson III,NYG,10,24,DE,DL387,null,null,null,null,null,2088
2103,Tavante Beckett,DET,9,25,LB,LB350,null,null,null,null,null,2089
2104,Jerry Jacobs,DET,9,25,CB,DB489,2002,2002,2002,1752,2090,2090
2105,Isaiah Kaufusi,IND,14,27,LB,LB351,null,null,null,null,null,2091
2106,Elijah Sullivan,SF,6,25,LB,LB352,null,null,null,null,null,2092
2107,Dicaprio Bootle,KC,12,25,DB,DB490,1759,1759,1759,1716,2093,2093
2108,Marlon Character,KC,12,26,DB,DB491,null,null,null,null,null,2094
2109,Shaq Smith,NO,6,25,LB,LB353,null,null,null,null,null,2095
2110,Eric Burrell,NO,6,24,S,DB492,null,null,null,null,null,2096
2111,JaQuan Bailey,PHI,14,25,DE,DL388,null,null,null,null,null,2097
2112,Michael Dwumfour,NYJ,6,24,DL,DL389,1590,1590,1590,1590,2098,2098
2113,Brontae Harris,LAR,11,26,CB,DB493,null,null,null,null,null,2099
2114,Cam Murray,ARI,12,25,DT,DL390,null,null,null,null,null,2100
2115,Lawrence White IV,TB,9,24,S,DB494,null,null,null,null,null,2101
2116,Elijah Ponder,TB,9,24,OLB,LB354,1591,1591,1591,1591,2102,2102
2117,Zac Dawe,ATL,6,27,DE,DL391,null,null,null,null,null,2103
2118,Daniel Archibong,CHI,10,25,DL,DL392,1592,1592,1592,1592,2104,2104
2119,Dorian Etheridge,ATL,6,24,ILB,LB355,1593,1593,1593,1593,2105,2105
2120,Aaron Donkor,SEA,9,27,LB,LB356,1886,1886,1886,1735,2106,2106
2121,Zeandae Johnson,MIN,7,25,DT,DL393,null,null,null,null,null,2107
2122,Jordon Scott,MIN,7,23,DT,DL394,null,null,null,null,null,2108
2123,Milo Eifler,NYJ,6,24,LB,LB357,1219,1219,1219,1219,2109,2109
2124,Brendon White,NYJ,6,null,CB,DB495,null,null,null,null,null,2110
2125,Isaiah Dunn,NYJ,6,23,CB,DB496,1847,1847,1847,1726,2111,2111
2126,Shaun Crawford,LV,8,25,CB,DB497,null,null,null,null,null,2112
2127,Barrington Wade,DEN,11,24,ILB,LB358,863,863,863,862,2113,2113
2128,Jovan Swann,BAL,8,25,DT,DL395,null,null,null,null,null,2114
2129,K.J. Sails,LAC,7,25,DB,DB498,null,null,null,null,null,2115
