Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
1960,Shakial Taylor,IND,null,null,CB,null,null,null,null,null,null,null
1961,Boogie Roberts,LAR,null,null,DT,null,null,null,null,null,null,null
1962,Ryan Bee,WAS,null,null,DE,null,null,null,null,null,null,null
1963,Nate Brooks,ARI,null,null,DB,null,null,null,null,null,null,null
1964,Jonathan Harris,CHI,null,null,DL,null,null,null,null,null,null,null
1965,Anthony Stubbs,CLE,null,null,OLB,null,null,null,null,null,null,null
1966,Willie Harvey Jr.,CLE,null,null,LB,null,null,null,null,null,null,null
1967,Isaiah Wharton,MIN,null,null,SS,null,null,null,null,null,null,null
1968,Dare Odeyingbo,TB,null,null,DE,null,null,null,null,null,null,null
1969,Anthony Pittman,DET,null,null,LB,null,null,null,null,null,null,null
1970,Jonathan Bonner,WAS,null,null,DE,null,null,null,null,null,null,null
1971,Abraham Wallace,BUF,null,null,FS,null,null,null,null,null,null,null
1972,Tuzar Skipper,PIT,null,null,LB,null,null,null,null,null,null,null
1973,Sione Teuhema,CAR,null,null,OLB,null,null,null,null,null,null,null
1974,Javorius Allen,NO,null,null,RB,null,null,null,null,null,null,null
1975,C.J. Goodwin,DAL,null,null,CB,null,null,null,null,null,null,null
1976,Vincent Valentine,ARI,null,null,NT,null,null,null,null,null,null,null
1977,Niles Scott,CIN,null,null,DT,null,null,null,null,null,null,null
1978,Chris Westry,DAL,null,null,CB,null,null,null,null,null,null,null
1979,Daniel Wise,DAL,null,null,DT,null,null,null,null,null,null,null
1980,Luke Gifford,DAL,null,null,LB,null,null,null,null,null,null,null
1981,Jacquizz Rodgers,NO,null,null,RB,null,null,null,null,null,null,null
1982,John Lovett,KC,null,null,FB,null,null,null,null,null,null,null
1983,Morris Claiborne,KC,null,null,CB,null,null,null,null,null,null,null
1984,Ibraheim Campbell,GB,null,null,SS,null,null,null,null,null,null,null
1985,AJ Derby,NO,null,null,TE,null,null,null,null,null,null,null
1986,Hunter Dimick,KC,null,null,OLB,null,null,null,null,null,null,null
1987,Greg Roberts,GB,null,null,LB,null,null,null,null,null,null,null
1988,Davis Tull,JAX,null,null,OLB,null,null,null,null,null,null,null
1989,Captain Munnerlyn,BUF,null,null,CB,null,null,null,null,null,null,null
1990,Jordan Williams,TEN,null,null,LB,null,null,null,null,null,null,null
1991,Chris Landrum,HOU,null,null,OLB,null,null,null,null,null,null,null
1992,Ukeme Eligwe,TEN,null,null,OLB,null,null,null,null,null,null,null
1993,Roderick Young,BUF,null,null,DT,null,null,null,null,null,null,null
1994,Micah Abernathy,TB,null,null,FS,null,null,null,null,null,null,null
1995,Malik Reed,DEN,null,null,LB,null,null,null,null,null,null,null
1996,Juwon Young,SEA,null,null,OLB,null,null,null,null,null,null,null
1997,James Folston Jr.,TEN,null,null,OLB,null,null,null,null,null,null,null
1998,Shane Bowman,TB,null,null,DE,null,null,null,null,null,null,null
1999,Terrance Smith,MIA,null,null,ILB,null,null,null,null,null,null,null
2000,Darian Stewart,TB,null,null,FS,null,null,null,null,null,null,null
2001,Taylor Bertolet,NYJ,null,null,K,null,null,null,null,null,null,null
2002,Jeremiah Ledbetter,TB,null,null,DL,null,null,null,null,null,null,null
2003,Durrant Miles,ATL,null,null,DE,null,null,null,null,null,null,null
2004,Josh McCown,PHI,null,null,QB,null,null,null,null,null,null,null
2005,Michael Crabtree,ARI,null,null,WR,null,null,null,null,null,null,null
2006,Albert McClellan,NYJ,null,null,ILB,null,null,null,null,null,null,null
2007,Johnathan Cyprien,PHI,null,null,DB,null,null,null,null,null,null,null
2008,Greg Gilmore,PIT,null,null,DT,null,null,null,null,null,null,null
2009,Damion Willis,CIN,null,null,WR,null,null,null,null,null,null,null
2010,De'Anthony Thomas,KC,null,null,WR,null,null,null,null,null,null,null
2011,Charcandrick West,IND,null,null,RB,null,null,null,null,null,null,null
2012,Nick Williams,DEN,null,null,WR,null,null,null,null,null,null,null
2013,Tommy Bohanon,GB,null,null,FB,null,null,null,null,null,null,null
2014,Josh Johnson,DET,null,null,QB,null,null,null,null,null,null,null
2015,Matt Simms,ATL,null,null,QB,null,null,null,null,null,null,null
2016,Wes Saxton,SEA,null,null,TE,null,null,null,null,null,null,null
2017,Mack Brown,LV,null,null,RB,null,null,null,null,null,null,null
2018,Akeem Hunt,TEN,null,null,RB,null,null,null,null,null,null,null
2019,Joe Kerridge,CLE,null,null,FB,null,null,null,null,null,null,null
2020,Tanner McEvoy,TEN,null,null,WR,null,null,null,null,null,null,null
2021,Alex Ellis,PHI,null,null,TE,null,null,null,null,null,null,null
2022,Shane Smith,NO,null,null,FB,null,null,null,null,null,null,null
2023,E.J. Ejiya,BAL,null,null,OLB,null,null,null,null,null,null,null
2024,Nick Keizer,KC,null,null,TE,null,null,null,null,null,null,null
2025,Matt Moore,KC,null,null,QB,null,null,null,null,null,null,null
2026,Joey Slye,CAR,null,null,K,null,null,null,null,null,null,null
2027,Destiny Vaeao,CAR,null,null,DE,null,null,null,null,null,null,null
2028,Jhavonte Dean,PIT,null,null,CB,null,null,null,null,null,null,null
2029,Deonte Harty,NO,null,null,WR,null,null,null,null,null,null,null
2030,Josh Woodrum,WAS,null,null,QB,null,null,null,null,null,null,null
2031,Matt Bryant,ATL,null,null,K,null,null,null,null,null,null,null
2032,Patrick Laird,MIA,null,null,RB,null,null,null,null,null,null,null
2033,Steven Sims,WAS,null,null,WR,null,null,null,null,null,null,null
2034,Gunner Olszewski,NE,null,null,WR,null,null,null,null,null,null,null
2035,C.J. Board,JAX,null,null,WR,null,null,null,null,null,null,null
2036,Nsimba Webster,LAR,null,null,WR,null,null,null,null,null,null,null
2037,Jaeden Graham,ATL,null,null,TE,null,null,null,null,null,null,null
2038,Trey Griffey,PIT,null,null,WR,null,null,null,null,null,null,null
2039,Ben Johnson,LAC,null,null,TE,null,null,null,null,null,null,null
2040,Brandon Dillon,MIN,null,null,TE,null,null,null,null,null,null,null
